,content
question,"Credit Card Asked by Chan Hian YiAsked on 31 May 2018What are the top ""miles hacks"" for credit cards?8 answersAnswerBump1"
0,Answers (8)Sort By Most UpvoteMost UpvoteMost Recent
1,"Aik KaiLevel 6. MasterUpdated on 07 Jun 2019When playing the miles game, have a strategy and have an ideal redemption in mind. Also, don't mix cashback cards into your army of credit cards. In fact, don't get them.​Bascially, you need to understand and ingrain the idea of MPD (miles per dollar), which is how many miles you are getting per dollar spent. This is the backbone of all miles hacks. ​And with that, just sharing some things I learnt:1) Be prepared to own a lot of credit cards. Different banks at different point of time will come up with promotions to get new sign ups. The promotions normally give away quite a huge amount of miles so just sign up and get the sign-up bonus. Citibank in the past give 10k or 15k miles just for signing up and using the card. AMEX has that forever 5k miles for your first transaction on the card.​2) With reference to point 1, keep a lookout for credit card promotions. Once you see a promotion and it fits you, jump on it. Otherwise, wait ba.​3) Have a credit card spending strategy, like what card is used for what purpose and make sure the card you use gives you the most mpd. The DBS World Women MasterCard gives you 4mpd for all online spend, hence making it the most popular one among miles chasers. OCBC Titanium Rewards gives you 4mpd for all mobile payment, hence covering gaps that the World Women card miss. Different miles chasers have different plans to plug the gaps but all in all, the general rule is that every dollar spent using a credit card should give you miles. But note that banks can change their credit cards from time to time so be mindful of any announcemnt by the banks.​4) Get cards that have no expiry dates on their points. Citi Premiermiles, DBS Altitude Visa and AMEX versions are the 3 currently known cards that have no expiry date on the accumulated points.​5) Get cards that give you points/miles on paying annual fees. Again, the 3 cards that i mentioned in point 4 give you extra miles for paying the annual fee.​6) Pair your credit cards with MilesLife app. Gives you opportunities to double-dip. You earn miles through the app and you earn miles through the credit card that you use in MilesLife.​7) Read the milelion and shutterwhale (why they are based off animals is something i cannot comprehend) to get more tips and tricks and they are also normally the first places to announce any upcoming promotions on credit card.​8) Also, HWZ forum users have complied a crowdsourced spreadsheet for credit cards. Just do a google seacrh and you should find it. Very useful spreadsheet, especially when you don't know if the merchant you are shopping at gives you the max points available or just the minimum.​Cheers and all the best to your next redemption!5 comments11"
2,"See all 5 comments Chan Hian Yi15 Jun 2018Got it and thank you :)YY Yin Yu02 Jul 2018Triple dip it! Buy the credit (1st dip), then use the credit to purchase the voucher or dine at the restaurant (2nd dip).  Especially when receive high bonus miles from daily check-in (like 500 miles with $65 spent - 3rd dip). I mostly buy the Grab credit this way (because i use Grab quite a lot too). Not to mention about the additional bonus miles offered for specific airline or credit card (time limited though), this would be the 4th dip! "
3,"Kenneth LouLevel 8. WizardUpdated on 07 Jun 2019I'm by no means a miles expert but been studying it for quite some time!​Here are some tips which I've picked up along the way:Have a miles strategy (start with the end in mind, eg a trip for a honeymoon to X country with X miles needed for business class)Work backwards till todayFind the best card based on your needs (are you a local, overseas or online spended primarily) For example for online spend, you can use the Woman's World mastercard(http://10x/4mpd for online spending. (Grab, Fave, and pretty much everything online%29) which gets you almost 10x/4mpd for online spending. (eg GRAB, Lazada etc) or the CITI rewards Card which seems to be highly rated as well.Only spend on either Business or First class (it's most worth it only on those)Sign up bonuses (time your purchases eg home renovation or pre-wedding or banquet packages) these are hugePaying for yearly renewals to get the miles (per dollar)You can consider using Mileslife but not many merchants on it yet (it's like a payment option which allows you to redeem miles per spend)Finally, without fail, subscribe to Milelion and his blog at http://milelion.com/ he's clearly niched himself very well in that space :) And he has a telegram group as well where miles hunters hang out frequently. ​1 comment8"
4,"Chan Hian Yi08 Jun 2018Thanks @kenneth!

Shared by a friend...
Those with Citibank cards and an iPhone, link them to your ApplePay
Citi PremierMiles is 4x miles per dollar spent, Citi Rewards is 8x miles per dollar spent
Promotion ends end July 2018!"
5,"YY Yin YuLevel 3. WonderkidUpdated on 07 Jun 2019Perhaps i just share how i accummulate miles via credit card.​First of all, i am currently holding 4 Air miles credit cards. DBS Woman's World Master Card - any online transaction. Usually i use this to buy online grocery, air ticket and shopping. Also, i will use this card to pay insurance premium via policypal. 4mpd is quite good. Can only keep the points for 1 year only, then transfer to Krisflyer/Asia Miles (then keep another 3 years).​Citi Rewards Card - currently maximising the 8mpd for Apple Pay transaction till end of July. I spent on dining, retail, grocery, cinema that accept paywave.Can keep the points for 5 years, aim to change rewards point for AVIOS (then can keep another 3 years)​Maybank World Master Card - mainly for dining at Paradise Group, Crystal Jade and Imperial Treasure, 4mpd plus 12.5% P$ Rebate at Paradise Group (normal only 10%) Complimentary Rewards Infinite membership where 1) Point never expire; 2) 50% off the TREATS Points redemption (max: 5700) for each birthday year; 3) no miles conversion feeonly transfer during birthday month and when I need the Krisflyer/Asia Miles ​Amex Ascend Card - for local transaction that cannot accept paywave and online, this earns 1.3mpd. Grab at 3.2mpd. free conversion ​2 other ways to accummulate FREE miles which i think is super useful are:a) Milelife 1) Free 10-200 miles per week for daily check-in for 7 days consecutively 2) Bonus mile given during the 7-day check-in (for example get 300 miles with $45 spent) 3) Refer friend and get 1,000 miles (this is quite tricky, must make sure that your friend download the app via the link you sent, not from App Store or Google Play). When your friend click on the referral link, the app will automatically 'trigger' your friend to download from the app and not thru your referral link. In that case, milelife won't give you 1,000 miles upon successful referral. b) Krisflyerspree - the miles kind of ""shopback""​Thanks for reading!RegardsYY2 comments2"
6,"Chan Hian Yi28 Jun 2018Check out Citi PremierMiles and Citi Prestige too!
Believe they are as good/better than rewards cardYY Yin Yu02 Jul 2018I tried! They rejected me, don't know why :( "
7,"Jefferson SohLevel 3. WonderkidAnswered on 01 Jun 2018read, burn and drink milelion.com ​http://milelion.com/airlines/what-is-the-value-of-a-mile/0 comments2"
8,"Ray DingLevel 2. RookieAnswered on 28 Jun 2018Use a specific air miles credit card. For example, the American Express KrisFlyer Ascend gives you 1.2 KrisFlyer miles per dollar spend worldwide. If you're spending during the holiday months of June and December, this increases to 2 KrisFlyer miles per dollar spend overseas. Air miles aside, the card also gives you complimentary access to airport lounge and even travel insurance.0 comments0"
