,content
question,"Lifestyle Asked by Daniel LeeAsked on 21 Dec 2018How many Christmas trees are there in this article?It’s the last day of our 5 days of Christmas giveaway, and time for you to make a play for the grand prize! Count the number Christmas trees in this article and answer it here!https://blog.seedly.sg/best-christmas-gift-ideas-below-20-dollars-secret-santa/Psst. the Christmas trees have a ""yellow star on top"" are ALL in one image at the bottom of the article. All the best!99 answersAnswerBump3"
0,Answers (99)Sort By Most UpvoteMost UpvoteMost Recent
1,"Cherie Julianne Tan, Content Strategist at SeedlyLevel 6. MasterAnswered on 21 Dec 201816 TREES! 🎄0 comments3"
2,"Jim Ng, Digital Marketing Specialist at Https://swiftturnmarketing.comLevel 5. GeniusUpdated on 21 Dec 201814 Trees0 comments3"
3,"Lok Yang TengLevel 6. MasterUpdated on 21 Dec 201814 in the picture, 4 additional from the article. Answering the question from the article: 14. Answering the question here: 18.0 comments2"
4,"Gabriel Tham, Kenichi Tag Team Member at Tag TeamLevel 8. WizardAnswered on 21 Dec 2018found 14 christmas trees in the picture0 comments2"
5,"Ronald SzieLevel 4. ProdigyAnswered on 21 Dec 201818 trees in the whole article! 
🌲🌲🌲🌲🌲🌲🌲🌲🌲🌲🌲🌲🌲🌲🌲🌲🌲🌲0 comments2"
6,Goh Kah ChinLevel 2. RookieAnswered on 21 Dec 2018140 comments2
7,Pierre TeoLevel 3. WonderkidUpdated on 21 Dec 201815! Notice the sky...0 comments3
8,Casey ChooLevel 3. WonderkidUpdated on 07 Jun 2019Is it me or do I count 18 at least?I counted 20 in my 1st try!1 comment2
9,HC Tang21 Dec 2018??? Confucious? :P haha.. where to get more than 14 ????
10,Yeap Ming FengLevel 5. GeniusUpdated on 07 Jun 2019There are 13 of them!1 comment2
11,HC Tang21 Dec 2018Bro.. 14 :) haha
12,Joshua TanLevel 3. WonderkidAnswered on 23 Dec 201814 trees0 comments1
13,Md AimanLevel 3. WonderkidAnswered on 23 Dec 2018140 comments1
14,Adeela AJLevel 2. RookieUpdated on 23 Dec 2018140 comments1
15,Jeffrey PehLevel 2. RookieAnswered on 23 Dec 201814 trees!! Can’t wait to win something to have a memorable xmas this year w seedly 0 comments1
16,"Chen ZhirongLevel 4. ProdigyAnswered on 23 Dec 201814 Christmas Trees, lalala la la!0 comments1"
17,Royce ChengLevel 2. RookieAnswered on 23 Dec 201814 trees0 comments1
18,Amelia ChenLevel 2. RookieAnswered on 23 Dec 2018170 comments1
19,Yu Pei BoonLevel 3. WonderkidAnswered on 23 Dec 201814!0 comments1
20,"Steph Yeo, Auntie Uncle Whisperer at Agency for Integrated CareLevel 5. GeniusAnswered on 22 Dec 201814!0 comments1"
21,Low Wen XinLevel 2. RookieAnswered on 22 Dec 2018140 comments1
22,Xin YiLevel 2. RookieUpdated on 22 Dec 201814 Christmas trees!0 comments1
