,content
question,"Lifestyle Asked by AnonymousAsked on 18 Dec 2018I'm 26, going 27 next year, and I see all my friends getting married, doing well in their work, but I feel like I haven't really grown up. Is it normal to feel so lost and behind?19 answersAnswerBump2"
0,Answers (19)Sort By Most UpvoteMost UpvoteMost Recent
1,"Justin GuanLevel 3. WonderkidUpdated on 18 Dec 2018Well, nobody says that those who “get married” or “do well in their work” are (1) happy and (2) feel like they have “grown up“. If you think that you haven’t grown up based on whatever that standard of growing up is - but feel comfortable and happy in your own skin - then so be it. Who cares. Embrace yourself, flaunt your personality, be confident and do what floats your boat! If you are unhappy with yourself, then very likely, it has nothing to do with feeling grown up. You would be unhappy, dissatisfied and uncontented regardless. So list down what you wish to achieve in life, work on an executable plan, stay disciplined and take down your problems one at a time. You are at a great place with all the time in the world to experiment and discover yourself as long as you stop worrying and mirroring the life of others as success factors. Lastly, to address your concern that others seem to be doing better than you at your age, remember this: it’s not how you start the race, its how you finish strong! 0 comments7"
2,"Junus EuTop Contributor (Sep)Level 8. WizardUpdated on 18 Mar 2019Ah the millenial FOMO. I am a millenial myself, but the way I have dealt with such feelings is to talk to the people who are at least a decade older than me and understand their experiences.1. Getting married. Understand that not everyone is getting married for love (no matter what they say). In Singapore especially, one of the big motivations to get married is the HDB flat, and also getting it before the joint income ceiling is reached. Don't envy them, instead talk to the folks who have been married. It might surprise you, some may really enjoy married life, and some would tell you that they wish they were single.2. Doing well in work. 'Doing well' is subjective. Perhaps it is timely to quote Warren Buffet here, when he was asked about his definition of success:When you're nearing your end of life, your only measure of success should be the number of ""people you want to have love you actually do love you,""That said, your friends whom you think are doing well, might be having their own stresses and not really thinking about themselves as well as you are of them. Likewise, there could be friends whom you are not hearing from currently, but they are head down doing the best work of their lives now.Everyone has their own path. What matters is that you don't regret taking yours with the time you have.0 comments3"
3,"Yinglin ChuaLevel 4. ProdigyAnswered on 18 Dec 2018It's normal. You are just doing a self reflection of your life and thinking about your future. I can see you are growing up.It's only not normal if you beat yourself into depression or ""early mid life crisis"" thinking about it.First, realize that life is not linear. It doesn't have the same pathway for everyone. Some find their life partners earlier, some find the wrong ones and make a correction later... And some find their life partners later in life.Some are lucky in life to find a job they like (passion), some found high paying jobs they don't like (fancy on outside but suffering on inside), some are contented with what they found.. In short, live YOUR LIFE. Envy others, yes. learn from others, yes. Don't model your life over others and fall into the abyss trying to be others (remember what you see on FB or Instagram may not be people's true life also). What works for some may not work for you.Action to derive the outcomes you want, and write your own life story. Cheers.0 comments3"
4,Samantha ChanLevel 3. WonderkidAnswered on 18 Dec 2018Haha!  Getting married may not guarantee happy ending. Doing well now may not last forever. Continue to do your best and your time will come. 0 comments3
5,"Vicky FaithLevel 5. GeniusAnswered on 18 Dec 2018Dont worry! I'm exactly the same as you, other than the fact that I try to find contentment with whatever I do and whatever I have. In fact, sometimes I felt that I'm trying too hard to look like I'm a grown up when I'm actually still quite young. Adding that kind of pressure to yourself would only lead to more unnecessary unhappiness. What's important to be real and be yourself. Dont compare. Instead of directing your life based on what the ""social norm"" is, direct your life based on your short term and long goals that you set for yourself that allows you to be happy with your life!Be positive and take actions on areas you think you're not doing well so that it will change! We are on the same boat, so jia you! 0 comments2"
6,"Kenichi Xi, nᴉʍ oʇ dǝnᴉʇsǝd 不能说的秘密 at Tag Team with Gabriel ThamLevel 6. MasterUpdated on 18 Dec 2018you need to undertsand the problems you are facing.work out a solution with the correct expectation.Many advices tt u should not compare urself to others, they are not exactly wrong but you yourself feels something is not correct and you knpw your situation best.Focus on solving the problems you can resolve or situation you can improve.Progressing is really important for self grooming.Hope my reply can get you moving.0 comments2"
7,Loh Tat TianLevel 6. MasterAnswered on 18 Dec 2018 Stop comparing. Start living your own life. 人比人，气死人 0 comments2
8,"Dominique LeeLevel 2. RookieAnswered on 19 Dec 2018Everybody is running their own race at their own pace. You are not fast, neither are you slow. You are right on time. 0 comments1"
9,"May Chen SungLevel 2. RookieAnswered on 18 Dec 2018A lot of good and sincere answers here, and I hope adding this one will help somewhat.It is true that comparing yourself with others the same age will initially make you feel sad but don't let this discourage you from responding positively.   You are still only in your 20s and young, strong and still very early, if on a potentially 100-year old path.Perhaps it's now a good time & opportunity to discover yourself, partake in some enjoyable and meaningful activities / exercise / volunteer / travel and also develop & maintain excellent relationships with a wide variety of people. A wise man once said:  ""Endurance is the key to success.   True resilience requires a flexibility that allows adaptation to any condition, while still remaining true to the core.  Can you maintain your integrity under any circumstance?""加油, stay strong, happy and healthy!   Trust that it will all turn out well!0 comments1"
10,Rach TayLevel 3. WonderkidUpdated on 07 Jun 2019It’s okay to feel that way! All in your own time. Better to mature and go for what you really want rather than follow the trend. whatever makes you feel happy~1 comment1
11,"Leong Wen Fong19 Dec 2018Haha yea, whats the point of following the flow right!"
12,"Yk LaiLevel 3. WonderkidAnswered on 18 Dec 2018When my friends got married and had their kids, my girlfriend and I were still hanging around, enjoying the sweet moments. Then, we married in our thirties. We have our first kid at 34. While our friends started to enjoy more without babysitting, we struggled. But there was no regret because everyone has their own fate. For marriage, you cannot force it. Just enjoy and cherish every moment you have as single.. when you're attached to someone, you will likely miss some of those days being single. Make some memories..0 comments1"
13,"Jonathan Chia Guangrong, Fund Manager at JCG FundLevel 6. MasterAnswered on 18 Dec 2018Everyone blooms in their own way and pace. Comparing yourself with others may not always be a good idea, as everyone have different skills and personalities. I too am a bit of a late bloomer, marrying only in my 30s and establishing a stronger foothold in my career recently. And now I'm gunning to retire early, in the next 5 years if possible. So don't compare yourself with others. Envision the kind of life you want, instead, and blaze a trail for others to follow. All the best, and God bless 0 comments1"
14,"Eric LimLevel 2. RookieAnswered on 18 Dec 2018""I haven't really grown up"" Indeed, grow up then... by having a mind of your own. Whatever is the weather outside should not determine your mood of the day... Be proactive in your life, and not react according to how your friends live their life!0 comments1"
15,"Yong Kah HweeLevel 6. MasterAnswered on 18 Dec 2018You are you. Don't conform, don't compare. Just do things at your own pace and be happy with yourself :)0 comments1"
16,"HC Tang, Financial Enthusiast, Budgeting at The SocietyLevel 8. WizardAnswered on 18 Mar 2019Hi, we nowadays have quater life crisis ..this and that... but my dear friend, please don't panic or felt FOMO about it. Everyone is different, we're all created to be a unique masterpiece, the fast that not one single finger print is the same, tells us that we're all unique in our own way when the Creator made us. With that in mind, put the peer pressure and FOMO aside, instead of looking out or look around what others has gone / done,  look inside of you. Go around do things differently, try out different things, do a different work, take a different path, feel it with your heart, be the most honest with yourself. Sooner or later you'll find your own path. The path that wil makes you uniquely you. You just haven't found it! Keep looking, keep searching.You may felt you haven't grown up, the true is that you may be a bit slow in finding your way, on what and where you're suppose to go.  Just keep searching, keep looking inside, do things a little bit different, read up more, see more and talk to more people that is not your usual crowd. You'll find yourself and your pace one day. It will be your best at your own speed, with that only will you truly find satisfactions. Happy self-discovery :)0 comments0"
