,content
question,"Career Lifestyle Asked by AnonymousAsked on 16 Nov 2018I'm in the army now, and they just had the whole ""career talk"" with us. I'm considering signing on, and they are offering a lump sum as well. Is there anything else I should consider?10 answersAnswerBump1"
0,Answers (10)Sort By Most UpvoteMost UpvoteMost Recent
1,"Lee Jin Fei AndreLevel 4. ProdigyUpdated on 07 Jun 2019Depends on what your goals are, and whether you'd be willing to sacrifice the few years of your life if you're going to pursue something else after the bond ends. Do you see yourself in this career, or is it just a stepping stone to get some higher than average moolah ?I did consider signing on as a pilot once, but the bond was long and if I didn't like it I would be stuck in a profession for 10 whole years without any chance of leaving early (I mean you could but the penalty really is out of this world).When signing on there's no such thing as ""I wanna just try it out and see how"" because you're stuck for that few years. Bear that in mind and if your heart is still telling you the pros are so much better than the cons I guess you'll have your answer then.2 comments3"
2,"Question Poster16 Nov 2018Hmm, but if I don't sign on now, and I wait till nearer into the army life to decide, then I'll lose out on the perks if I choose to sign on in the end right?Lee Jin Fei Andre14 Feb 2019Then you're just looking at the money rather than a career. And I daresay you're going to have a hard time dragging yourself to work if you sign on with this mentality. Reply is a little late, but hope this helps."
3,"Daniel LingLevel 4. ProdigyAnswered on 17 Nov 2018Think about the following:1) what is your plan after sign on? Stay on or leave after 6 years?
What's your plan after leaving?
Where do you see yourself if staying on?2) is it a good fit. Related to (1).3) what do you plan to do with the lump sum?
Yolo? Think again.Personally I think it can be a good job. Same as all jobs, depends on company and bosses.I also do not feel it is a total waste of time. It is always people wasting their own time.
Yes there is rush to wait and wait to rush culture, but you can always read a book.If you plan to leave. Have a good plan with what to do with lump sum and during the 6 years to prepare for leaving.If You plan to stay, still have a good plan for the lump sum. And consider where you see yourself at the end.
It is just another career.
Just with uniforms and way more red tapes.0 comments2"
4,"Gabriel LeeLevel 6. MasterUpdated on 07 Jun 2019Are you truly passionate about serving the nation? No doubt that both the career progression and pay package is there, but if you have no passion, you'll suffer eventually especially in the long run as you'll be bound to the contract term. I find it pretty ironic when they give their career talk as they'll say ""Don't sign on just for the money"", but the content that they're sharing is mostly on the pay package and bonuses.2 comments2"
5,"Question Poster16 Nov 2018I mean I feel like I do like the whole army thing, but a lot of my older friends say that it's all just brainwashingGabriel Lee16 Nov 2018Yea sort of, I'm currently serving NS too and they only show you the perks (good side). I have a few friends who signed on due to their family's financial background, which I can understand. So if you feel that you're passionate about the army, then you should consider. But do consider really carefully as Andre has shared, there's no such thing as giving it a try. Once you sign the contract, you're bound to it (terms and conditions). Check out online forums for more insights, quite a few discussions on this topic. "
6,"Harris TanLevel 2. RookieUpdated on 07 Jun 2019I would if I could.Not everyone can fit into the system. 
Not everyone can tuck their ego in and listen to crap from an outdated doctrine. But there's more to in then just the uniform. If you enjoy it, you enjoy it. 1 comment1"
7,Gabriel Tham21 Nov 2018i also would sign on for the stable income and studies sponsorship...but then i always fail IPPT hahaha so cannot
8,"Yong XiangLevel 2. RookieAnswered on 16 Nov 2018It really depends if you have a plan after NS. If you have no plan in mind. I feel that signing on is a good option. at least it povide you with a stable income and a chance to save up your lump sum/emergency funds. May not be as flexible but after all there is always pros and cons in most jobs. During your service, you are likely to given a chance to further your studies full time if you have a place with a local uni or selected part time studies in private uni.Just my two cents. Good Luck! 0 comments1"
